objectid,cl,nome_completo,area_plane,cod_rp,rp,codra,regiao_adm,cb_imovel,nome,tributacao,tot_imoveis,area_territ,exercicio
21507,204198,Rua Jose Paulino Pereira,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,127,Itanhangá                 ,T,12,47682,2025
21508,208017,Rua Dois - PAL 43506,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,127,Itanhangá                 ,T,10,21795,2025
21509,208025,Rua Três - PAL 43506,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,127,Itanhangá                 ,T,7,10875,2025
21510,208033,Rua Julio Leite,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,127,Itanhangá                 ,T,3,2437,2025
21511,208041,Rua Estella de Queiroz,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,127,Itanhangá                 ,T,2,1858,2025
21512,208058,Rua Orlando Villas Boas,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,127,Itanhangá                 ,T,4,7130,2025
21513,208066,Rua Sete - PAL 43506,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,127,Itanhangá                 ,T,3,2594,2025
21514,208074,Rua Oito - PAL 43506,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,127,Itanhangá                 ,T,20,317854,2025
21515,209320,Rua A - PAA 10705/ PAL 42342,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,127,Itanhangá                 ,T,10,12813,2025
21516,220087,Rua Germana de Lamare,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,127,Itanhangá                 ,T,1,1285,2025
21517,220095,Rua Marcelo Garcia,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,127,Itanhangá                 ,T,2,1828,2025
21518,003343,Avenida Armando Lombardi,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,7,3809,2025
21519,005561,Rua Pedro Bolato,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,3,1575,2025
21520,007328,Rua Fernando Nogueira de Souza,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,1,556,2025
21521,009308,Rua Aldo Bonadei,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,1,525,2025
21522,009316,Rua Manuel Brasiliense,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,1,553,2025
21523,009340,Rua General Ivan Raposo,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,1,540,2025
21524,009357,Rua Coronel Eurico de Souza Gomes Filho,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,4,2138,2025
21525,009373,Praça Professor José Bernardino,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,1,770,2025
21526,009381,Rua Professor Coutinho Frois,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,1,624,2025
21527,009415,Rua Sanharó,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,2,1348,2025
21528,009456,Avenida Afonso de Taunay,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,1,525,2025
21529,009464,Avenida Rodolfo Amoedo,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,5,2875,2025
21530,009647,Avenida Arquiteto Afonso Reidy,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,1,750,2025
21531,066571,Estrada da Barra da Tijuca,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,17,62325,2025
21532,084582,Estrada Sorimã,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,17,399166,2025
21533,084863,Avenida Vitor Konder,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,4,1524,2025
21534,084871,Avenida Fleming,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,3,1640,2025
21535,084905,Rua Conde d´Eu,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,1,348,2025
21536,084913,Rua Correa de Araujo,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,1,364,2025
21537,084921,Rua Professor Milward,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,6,3402,2025
21538,084970,Rua Calheiros Gomes,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,3,4703,2025
21539,084996,Rua Edgard Estrela,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,9,5413,2025
21540,085001,Rua Intendente Costa Pinto,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,31,148613,2025
21541,088005,Avenida Erico Veríssimo,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,2,1226,2025
21542,088039,Avenida Gilberto Amado,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,6,3030,2025
21543,088054,Avenida Olegário Maciel,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,3,1332,2025
21544,088062,Avenida João Carlos Machado,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,3,1443,2025
21545,088070,Avenida General Guedes da Fontoura,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,1,481,2025
21546,088088,Avenida Comandante Julio de Moura,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,3,1790,2025
21547,088104,Rua Noel Nutels,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,1,770,2025
21548,088112,Rua Paulo Assis Ribeiro,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,1,456,2025
21549,088120,Rua Desembargador Fernandes Pinheiro,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,1,444,2025
21550,088138,Rua Armando Coelho de Freitas,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,1,456,2025
21551,088146,Rua Deodato de Moraes,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,1,555,2025
21552,089110,Estrada do Joá,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,9,10275,2025
21553,089177,Caminho do Porto,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,6,78204,2025
21554,091330,Avenida Lucio Costa,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,36,11164705,2025
21555,100198,Rua Maria Luisa Pitanga,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,128,Barra da Tijuca           ,T,11,11244,2025
21556,011890,Rua Aracaju,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,960,2025
21557,011908,Rua Sacramento Blake,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,3,1489,2025
21558,012161,Rua Macedo Coimbra,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,13,6660,2025
21559,012286,Rua Artur Rios,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,10,10797,2025
21560,012302,Rua Sananduva,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,10,18390,2025
21561,012310,Rua Tenente José Herculino,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,1265,2025
21562,012500,Rua Augusto de Vasconcelos,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,10,19714,2025
21563,012617,Rua Avare,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,6,4655,2025
21564,012732,Rua Aroaqui,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,226,2025
21565,012807,Rua Elias Lobo,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,9,7863,2025
21566,013169,Rua Iaçu,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,6,3011,2025
21567,013250,Rua Sargento Jaime,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,13,7437,2025
21568,013268,Rua Santa Gertrudes,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,7,2840,2025
21569,013474,Estrada Carvalho Ramos,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,36,60176,2025
21570,013805,Rua Barcelos Domingos,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,6,8329,2025
21571,013946,Estrada da Batalha,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,3,174994,2025
21572,013961,Rua Baicuru,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,96,541670,2025
21573,014688,Rua Butia,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,19183,2025
21574,014746,Rua Guaraju,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,3,3318,2025
21575,014985,Rua Sargento Coriolano,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,12,11320,2025
21576,015008,Rua Artemis,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,348,2025
21577,015206,Estrada do Cabuçu,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,54,909453,2025
21578,015214,Estrada Cabuçu de Baixo,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,45,172330,2025
21579,015420,Caminho da Caixa d´Água,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,94318,2025
21580,015594,Estrada da Cambotá,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,20,15114,2025
21581,015735,Estrada do Campinho,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,65,275157,2025
21582,015784,Rua Campo Grande,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,42,16396,2025
21583,015941,Rua Manai,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,3,1559,2025
21584,016014,Estrada do Cantagalo,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,19,286003,2025
21585,016238,Estrada das Capoeiras,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,17,45533,2025
21586,016444,Rua Três,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,819,2025
21587,016592,Rua Sebastião Sant´Ana,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,17139,2025
21588,016600,Estrada da Caroba,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,21,16082,2025
21589,016865,Rua Catiara,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,4,2859,2025
21590,017343,Rua Capitão Danilo,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,4,1995,2025
21591,017715,Rua Comari,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,1126,2025
21592,018051,Rua Coronel Agostinho,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,0,2025
21593,018705,Rua Chafi Chaia,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,5,3433,2025
21594,018895,Caminho do Cafundá,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,4,219567,2025
21595,019141,Caminho Cândida Rosa,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,9,126795,2025
21596,019802,Rua Manuel Caetano,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,1195,2025
21597,019919,Rua Dom Pedro Massa,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,14,14945,2025
21598,020008,Rua Dom Silvério,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,18,9020,2025
21599,020255,Rua Uruna,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,372,2025
21600,020263,Rua Tendi,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,6,2180,2025
21601,021303,Estrada do Encanamento,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,30382,2025
21602,021360,Rua Vitor Alves,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,27,23159,2025
21603,021402,Rua Engenheiro Trindade,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,626,2025
21604,022681,Rua Flora,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,4,3526,2025
21605,023267,Rua Rodrigues de Oliveira,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,3,1990,2025
21606,023697,Rua Mora,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,8,7165,2025
21607,023739,Rua Eulino Nogueira,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,3,6445,2025
21608,024935,Rua Micronésia,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,11,4090,2025
21609,026013,Rua Jaguaruna,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,19,6689,2025
21610,026385,Rua Ituaçu,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,6,4640,2025
21611,027078,Rua Jicara,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,5,3132,2025
21612,027268,Rua João Teles,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,3,931,2025
21613,027367,Rua Olinda Ellis,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,42,44127,2025
21614,027375,Rua Cesar Garcez,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,4,1763,2025
21615,027706,Rua Jose Francisco de Sousa Porto,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,39,18117,2025
21616,027730,Rua Jupati,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,13,15899,2025
21617,027797,Rua Justiniano de Carvalho,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,33,64310,2025
21618,028076,Rua Apecatu,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,370,2025
21619,028175,Estrada do Lameirão Pequeno,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,165,1984651,2025
21620,028654,Travessa do Esperanto,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,1540,2025
21621,028704,Rua Itápolis,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,7,5157,2025
21622,028878,Rua Lucília,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,15349,2025
21623,028944,Rua Luiz Barata,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,5,3000,2025
21624,029777,Rua Ivo do Prado,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,5,2084,2025
21625,030148,Estrada do Marapicu,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,9,1029414,2025
21626,030353,Rua Ilhéus,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,6,3593,2025
21627,030940,Rua Mario Barbosa,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,8,4193,2025
21628,031294,Estrada do Mato Alto,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,207,898554,2025
21629,031518,Estrada do Moinho,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,21,140966,2025
21630,031609,Estrada do Monteiro,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,74,104653,2025
21631,031740,Caminho do Morro dos Caboclos,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,4560,2025
21632,033472,Rua Padre Belizário,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,588,2025
21633,033910,Rua Conservatória,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,7,9565,2025
21634,034017,Rua Aratanha,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,43,174491,2025
21635,034124,Estrada do Pedregoso,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,39,693593,2025
21636,034421,Rua Alcantara,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,720,2025
21637,035279,Estrada da Posse,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,100,43848,2025
21638,035311,Estrada do Pre,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,12,28045,2025
21639,035493,Rua Professor Castilhos,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,2290,2025
21640,035501,Rua Professor Gonçalves,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,3,1950,2025
21641,035766,Rua Lebreton,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,4,2054,2025
21642,036129,Rua Esculápio,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,22,396012,2025
21643,036657,Rua Campo Formoso,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,18,23682,2025
21644,036707,Rua Poata,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,7,7815,2025
21645,036723,Estrada Abilio Bastos,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,41150,2025
21646,036889,Estrada Rio do A,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,16,10898,2025
21647,036970,Estrada Iaraqua,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,7,158821,2025
21648,037077,Estrada Rio-São Paulo,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,82,1122807,2025
21649,037838,Estrada Santa Maria,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,67,76042,2025
21650,037879,Travessa Manuel dos Santos,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,2311,2025
21651,038042,Rua Teixeira de Aragão,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,3,1650,2025
21652,038612,Rua Saquarema,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,375,2025
21653,038844,Rua Tenente Xavier,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,14,15147,2025
21654,039412,Rua Pontes Leme,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,4,1650,2025
21655,039669,Estrada dos Sete Riachos,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,132,203337,2025
21656,039990,Rua Cabiuna,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,12171,2025
21657,040238,Estrada das Tachas,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,7,3703705,2025
21658,040873,Estrada do Tingui,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,129,639933,2025
21659,041137,Rua Major Neto,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,705,2025
21660,042069,Rua Fernão de Magalhães,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,5,247594,2025
21661,042242,Estrada Professor Daltro Santos,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,12,59781,2025
21662,042465,Rua Iperana,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,11,11137,2025
21663,042721,Estrada do Viegas,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,6,195062,2025
21664,043620,Rua Viúva Dantas,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,4,2622,2025
21665,044172,Rua Carauna,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,269,2025
21666,047027,Rua Jaboatão,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,1316,2025
21667,047860,Rua Ecauna,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,6,2971,2025
21668,048264,Rua Artur Barreiros,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,640,2025
21669,048272,Rua Basílio Torreão,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,740,2025
21670,048280,Rua Virgílio Brígido,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,5,1990,2025
21671,048298,Rua Rodrigues Campelo,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,29,98629,2025
21672,048314,Travessa Tito Rebelo,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,449,2025
21673,048330,Praça Marcelino da Gama,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,1216,2025
21674,048397,Rua Iturbides Esteves,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,456,2025
21675,048405,Rua Costa Nunes,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,4,984,2025
21676,048454,Rua Cumai,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,11,4113,2025
